No,Rank,Total Score,Class,Total POI in Grid,[Raw] PUSAT PERBELANJAAN,[Raw] RESTORAN,[Raw] NEGERI,[Raw] KERETA API,[Raw] RUMAH SAKIT UMUM DAERAH/NEGERI,[Raw] USIA 25-29,[Raw] USIA 30-34,[Raw] S1,[Raw] WIRASWASTA,[Raw] PERDAGANGAN,[Normalized] PUSAT PERBELANJAAN,[Normalized] RESTORAN,[Normalized] NEGERI,[Normalized] KERETA API,[Normalized] RUMAH SAKIT UMUM DAERAH/NEGERI,[Normalized] USIA 25-29,[Normalized] USIA 30-34,[Normalized] S1,[Normalized] WIRASWASTA,[Normalized] PERDAGANGAN,[Final] PUSAT PERBELANJAAN,[Final] RESTORAN,[Final] NEGERI,[Final] KERETA API,[Final] RUMAH SAKIT UMUM DAERAH/NEGERI,[Final] USIA 25-29,[Final] USIA 30-34,[Final] S1,[Final] WIRASWASTA,[Final] PERDAGANGAN,ID_GRID
2850,2850,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2849
2851,2851,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2850
2852,2852,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2851
2853,2853,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2852
2854,2854,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2853
2855,2855,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2854
2856,2856,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2855
2857,2857,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2856
2858,2858,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2857
2859,2859,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2858
2860,2860,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2859
2861,2861,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2860
2862,2862,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2861
2863,2863,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2862
2864,2864,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2863
2865,2865,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2864
2866,2866,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2865
2867,2867,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2866
2868,2868,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2867
2869,2869,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2868
2870,2870,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2869
2871,2871,26.81245849786695,Tidak Sesuai,0,0,0,0,0,0,1357,1192,1197,1129,22,0.0,0,0,0,0.0,0.3652013525976022,0.3503480278422274,0.16291217760365653,0.3206285523236376,0.13924050632911392,0.0,0,0.0,0.0,0.0,0.03745654898436946,0.03593313106074127,0.0208861766158534,0.032884979725501286,0.010710808179162609,2870
2872,2872,26.147518510709116,Tidak Sesuai,0,0,0,0,0,0,1452,1295,1272,1015,7,0.0,0,0,0,0.0,0.3944051644635721,0.384487901889294,0.17515507672216782,0.28251420929455034,0.04430379746835443,0.0,0,0.0,0.0,0.0,0.04045181173985355,0.03943465660403015,0.02245577906694459,0.0289758163379026,0.0034079844206426485,2871
2873,2873,26.147518510709116,Tidak Sesuai,0,0,0,0,0,0,1452,1295,1272,1015,7,0.0,0,0,0,0.0,0.3944051644635721,0.384487901889294,0.17515507672216782,0.28251420929455034,0.04430379746835443,0.0,0,0.0,0.0,0.0,0.04045181173985355,0.03943465660403015,0.02245577906694459,0.0289758163379026,0.0034079844206426485,2872
2874,2874,26.147518510709116,Tidak Sesuai,0,0,0,0,0,0,1452,1295,1272,1015,7,0.0,0,0,0,0.0,0.3944051644635721,0.384487901889294,0.17515507672216782,0.28251420929455034,0.04430379746835443,0.0,0,0.0,0.0,0.0,0.04045181173985355,0.03943465660403015,0.02245577906694459,0.0289758163379026,0.0034079844206426485,2873
2875,2875,26.147518510709116,Tidak Sesuai,0,0,0,0,0,0,1452,1295,1272,1015,7,0.0,0,0,0,0.0,0.3944051644635721,0.384487901889294,0.17515507672216782,0.28251420929455034,0.04430379746835443,0.0,0,0.0,0.0,0.0,0.04045181173985355,0.03943465660403015,0.02245577906694459,0.0289758163379026,0.0034079844206426485,2874
2876,2876,26.147518510709116,Tidak Sesuai,0,0,0,0,0,0,1452,1295,1272,1015,7,0.0,0,0,0,0.0,0.3944051644635721,0.384487901889294,0.17515507672216782,0.28251420929455034,0.04430379746835443,0.0,0,0.0,0.0,0.0,0.04045181173985355,0.03943465660403015,0.02245577906694459,0.0289758163379026,0.0034079844206426485,2875
2877,2877,26.147518510709116,Tidak Sesuai,0,0,0,0,0,0,1452,1295,1272,1015,7,0.0,0,0,0,0.0,0.3944051644635721,0.384487901889294,0.17515507672216782,0.28251420929455034,0.04430379746835443,0.0,0,0.0,0.0,0.0,0.04045181173985355,0.03943465660403015,0.02245577906694459,0.0289758163379026,0.0034079844206426485,2876
2878,2878,26.147518510709116,Tidak Sesuai,0,0,0,0,0,0,1452,1295,1272,1015,7,0.0,0,0,0,0.0,0.3944051644635721,0.384487901889294,0.17515507672216782,0.28251420929455034,0.04430379746835443,0.0,0,0.0,0.0,0.0,0.04045181173985355,0.03943465660403015,0.02245577906694459,0.0289758163379026,0.0034079844206426485,2877
2879,2879,26.147518510709116,Tidak Sesuai,0,0,0,0,0,0,1452,1295,1272,1015,7,0.0,0,0,0,0.0,0.3944051644635721,0.384487901889294,0.17515507672216782,0.28251420929455034,0.04430379746835443,0.0,0,0.0,0.0,0.0,0.04045181173985355,0.03943465660403015,0.02245577906694459,0.0289758163379026,0.0034079844206426485,2878
2880,2880,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2879
2881,2881,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2880
2882,2882,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2881
2883,2883,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2882
2884,2884,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2883
2885,2885,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2884
2886,2886,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2885
2887,2887,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2886
2888,2888,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2887
2889,2889,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2888
2890,2890,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2889
2891,2891,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2890
2892,2892,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2891
2893,2893,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2892
2894,2894,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2893
2895,2895,26.105808828181765,Tidak Sesuai,0,0,0,0,0,0,1146,1184,1669,846,29,0.0,0,0,0,0.0,0.3003381494005533,0.3476963871395426,0.23996082272282077,0.22601136743564026,0.18354430379746836,0.0,0,0.0,0.0,0.0,0.030803912759031108,0.035661167911747955,0.030764208041387273,0.023180653070322077,0.014118792599805259,2894
2896,2896,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2895
2897,2897,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2896
2898,2898,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2897
2899,2899,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2898
2900,2900,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2899
2901,2901,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2900
2902,2902,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2901
2903,2903,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2902
2904,2904,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2903
2905,2905,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2904
2906,2906,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2905
2907,2907,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2906
2908,2908,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2907
2909,2909,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2908
2910,2910,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2909
2911,2911,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2910
2912,2912,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2911
2913,2913,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2912
2914,2914,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2913
2915,2915,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2914
2916,2916,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2915
2917,2917,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2916
2918,2918,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2917
2919,2919,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2918
2920,2920,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2919
2921,2921,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2920
2922,2922,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2921
2923,2923,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2922
2924,2924,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2923
2925,2925,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2924
2926,2926,26.06786250422944,Tidak Sesuai,0,0,0,0,0,0,1220,1184,1026,867,50,0.0,0,0,0,0.0,0.3230863818014141,0.3476963871395426,0.13499836761345085,0.23303243062520895,0.31645569620253167,0.0,0,0.0,0.0,0.0,0.033137064800145034,0.035661167911747955,0.017307483027365494,0.023900762115406045,0.024342745861733208,2925
